timestamp,neighborhood,latitude,longitude,vehicle_type,primary_cause,severity,estimated_casualties,source,note
11/11/2023 15:11,Rashid Minhas,24.945891,66.886818,Truck,Driver fatigue,Serious Injury,1,Local News,
8/1/2025 18:32,Saddar,24.870638,66.925986,Car,Weather (rain),Minor,0,Local News,Wet road reported; visibility reduced.
2/23/2024 15:40,Baldia,24.955604,66.827218,Truck,Driver fatigue,Minor,0,Emergency Services (Rescue 1122),
3/4/2025 12:00,I.I. Chundrigar Road area,24.815286,67.055265,Car,Weather (rain),Injury,2,Local News,Wet road reported; visibility reduced.
7/3/2025 14:59,Baldia,24.985242,67.00211,Car,Mechanical failure,Minor,0,Sindh Traffic Police report,
5/19/2025 17:05,Saddar,24.815584,67.235739,Motorbike,Seatbelt not worn,Minor,0,Local News,Seatbelt reportedly not fastened.
10/7/2023 13:48,Lyari,24.744159,66.746143,Rickshaw,Distracted (phone),Injury,1,Local News,Driver using phone at time of crash (reported).
1/6/2025 12:21,Orangi Town,24.895201,66.949753,Car,Mechanical failure,Serious Injury,4,Local News,
9/18/2024 11:52,Orangi Town,24.778301,67.095003,Motorbike,Overspeeding,Minor,0,Social Media (dashcam),
7/7/2025 23:57,University Road area,24.879504,66.942311,Car,Violating signal,Minor,0,Local News,
4/23/2024 18:01,Landhi,24.757576,67.114695,Car,Poor road condition,Minor,0,Social Media (dashcam),
3/26/2024 15:33,Korangi,24.912016,66.998099,Motorbike,Distracted (phone),Injury,3,Local News,Driver using phone at time of crash (reported).
5/8/2024 14:28,Baldia,25.007731,66.88159,Car,Overspeeding,Injury,3,Sindh Traffic Police report,
6/14/2024 13:05,Malir,24.737958,66.926971,Rickshaw,Overtaking recklessly,Minor,0,Sindh Traffic Police report,
7/5/2025 22:38,University Road area,24.856353,67.039201,Car,Weather (rain),Minor,0,Local News,Wet road reported; visibility reduced.
6/10/2025 20:37,University Road area,24.840701,67.052247,Rickshaw,Overtaking recklessly,Injury,1,Local News,
4/22/2025 1:04,Jinnah Quarter,24.759877,67.183252,Car,Unknown,Minor,0,Sindh Traffic Police report,
9/21/2024 11:26,Korangi,24.853428,67.144075,Motorbike,Seatbelt not worn,Minor,0,Sindh Traffic Police report,Seatbelt reportedly not fastened.
7/14/2024 10:49,M.A. Jinnah Road area,24.887418,67.06481,Car,Distracted (phone),Minor,0,Local News,Driver using phone at time of crash (reported).
8/4/2024 19:53,Keamari,24.905581,67.063725,Car,Distracted (phone),Injury,2,Local News,Driver using phone at time of crash (reported).
2/6/2024 8:14,Landhi,24.911418,67.169498,Car,Poor road condition,Minor,0,Sindh Traffic Police report,
12/12/2024 14:37,North Nazimabad,24.875722,67.09508,Truck,Violating signal,Minor,0,Local News,
8/20/2024 12:46,Rashid Minhas,24.852821,67.182814,Bicycle,Mechanical failure,Minor,0,Social Media (dashcam),
4/11/2025 12:28,Gulberg,24.805889,67.226113,Rickshaw,Driver fatigue,Minor,0,Social Media (dashcam),
1/20/2025 18:17,Malir,24.856787,66.838307,Motorbike,Overtaking recklessly,Minor,0,Local News,
10/16/2024 22:52,Keamari,24.870248,66.928274,Car,Overspeeding,Minor,0,Local News,
4/9/2025 7:46,M.A. Jinnah Road area,24.927251,66.931685,Car,Distracted (phone),Minor,0,Emergency Services (Rescue 1122),Driver using phone at time of crash (reported).
6/27/2024 0:55,North Nazimabad,24.824305,66.783255,Car,Seatbelt not worn,Injury,1,Local News,Seatbelt reportedly not fastened.
10/9/2023 9:29,Clifton,24.823815,66.719134,Motorbike,Overspeeding,Minor,0,Social Media (dashcam),
5/13/2025 7:08,Gadap Town,24.733288,67.10125,Motorbike,Overspeeding,Minor,0,Local News,
9/1/2024 15:37,Baldia,24.922864,67.061055,Motorbike,Seatbelt not worn,Injury,3,Local News,Seatbelt reportedly not fastened.
8/13/2024 21:36,Clifton,24.782642,67.004275,Motorbike,Distracted (phone),Minor,0,Sindh Traffic Police report,Driver using phone at time of crash (reported).
10/23/2024 8:37,Gadap Town,24.859712,66.870996,Car,Violating signal,Minor,0,Social Media (dashcam),
5/18/2025 6:12,Baldia,24.980272,67.115283,Car,Mechanical failure,Minor,0,Local News,
10/11/2024 12:43,Saddar,24.842323,67.013226,Car,Overspeeding,Minor,0,Local News,
12/16/2023 18:34,Keamari,24.876671,66.764992,Car,Violating signal,Injury,1,Social Media (dashcam),
12/9/2023 16:11,Baldia,24.840226,66.928162,Motorbike,Poor road condition,Minor,0,Local News,
6/14/2025 14:44,North Nazimabad,24.77987,66.976268,Bus,Overtaking recklessly,Serious Injury,3,Local News,
12/21/2023 19:33,Korangi,25.003815,67.086901,Bus,Distracted (phone),Minor,0,Sindh Traffic Police report,Driver using phone at time of crash (reported).
1/16/2025 18:19,DHA,24.814306,67.07871,Truck,Distracted (phone),Minor,0,Local News,Driver using phone at time of crash (reported).
